grocery,food,other
179,704,3497
2622,602,1788
1083,427,794
1478,1234,2517
1898,378,2951
2711,1438,2685
2783,51,2253
2167,109,834
390,614,3388
538,887,764
103,774,3413
1723,505,1143
1344,688,3346
2298,173,312
138,305,3342
935,34,1271
1521,536,573
2867,1329,3135
2784,410,513
2111,79,512
1088,1310,175
2698,131,1938
2696,1073,247
2940,1267,1979
1544,1494,1097
1131,291,1860
108,814,2494
2673,1149,2895
882,177,2073
1624,403,1859
2626,691,1486
176,30,481
1653,876,3117
393,1481,460
1113,83,1398
2887,665,894
1940,974,2665
2579,168,1486
1349,1,1019
2249,602,3399
2804,555,3049
2036,919,2590
2166,277,954
168,336,1545
679,198,3495
2341,1119,929
1927,762,1327
69,720,3104
402,74,2091
2954,660,1764
166,212,1261
60,150,960
1088,1086,1946
651,445,1111
1700,513,1676
373,663,397
1767,589,1565
1184,645,2541
1609,946,2296
2210,636,1828
825,615,1281
2793,1051,1610
1149,1405,2117
1400,621,901
436,461,651
794,1465,3280
1519,862,1782
1962,188,1754
902,537,1464
2791,449,2220
166,1465,3103
1863,149,3496
1754,1435,2414
2974,1082,2148
1997,1154,2934
1507,75,702
1147,891,3348
1114,1097,319
325,1428,1335
887,528,2254
1428,548,2323
2101,704,2786
2520,420,3176
2343,937,3030
2168,1181,787
1824,1383,2500
2750,1094,1390
1220,277,2032
839,143,496
732,741,733
211,1453,2608
2746,209,702
1557,850,851
2069,934,111
790,1381,611
2536,1202,2536
2054,992,167
978,1456,3290
749,216,1633
1875,325,1706
1220,1479,1963
1586,859,91
2891,1343,3097
2996,536,172
1377,685,2127
1485,651,682
2117,164,2661
329,1149,2944
1851,1262,2737
2377,539,2147
1675,689,1326
1787,50,3005
2093,1240,185
542,223,760
2682,1467,2651
2185,1175,3032
344,1007,1043
546,1039,836
2316,1293,3468
1516,1035,1231
790,785,718
2244,380,1278
2461,1427,3353
2172,567,1678
2021,1071,620
1162,604,2945
2695,586,2733
2598,935,1010
1752,3,1620
2059,1392,954
2646,412,3281
1396,209,1421
2797,956,2423
59,974,2852
1100,1253,205
2350,683,885
1185,226,2870
505,1177,1542
2056,1224,2383
211,1198,2787
1226,114,2017
2819,538,2573
1865,1273,3328
2015,520,2230
2769,1152,932
75,1180,2542
1788,105,487
1763,357,1180
1136,729,1927
797,1404,3393
2414,350,2039
2766,1077,523
1643,1077,277
1220,701,2900
1166,214,2452
289,1448,854
2621,107,2763
2887,1201,2700
1071,1036,1641
1513,129,3356
2973,305,1523
3,653,2045
586,156,3169
2229,482,1855
143,326,2562
203,512,2928
1790,1072,1796
1962,894,2643
1524,1302,1112
429,1283,622
2647,939,77
47,1057,549
2951,1259,959
827,1315,2157
2641,780,3467
2150,1344,2950
441,85,999
1461,1161,3442
773,286,3061
1015,224,3061
476,1305,54
1153,239,3378
2883,1009,2539
283,547,73
563,598,3260
941,6,3228
768,488,2176
660,685,2866
290,127,1355
2558,22,3023
1966,633,1629
1619,431,417
1760,1393,2545
2395,371,1296
1664,1107,332
2557,1367,1556
448,543,1941
2616,1038,1650
2090,504,2362
1380,1317,3088
1566,1120,1541
2894,1048,965
312,402,2340
2188,407,2152
256,1476,777
1192,726,2384
2549,199,98
345,63,3083
1230,1327,976
807,329,1191
2,1184,2188
683,943,987
2387,297,1811
589,259,2109
2761,121,421
1207,1105,640
1489,137,1672
942,663,2767
672,179,629
1322,63,1907
2818,884,3104
2021,126,3160
2836,726,569
1014,1456,2943
2502,651,1745
1283,578,1361
2445,670,1602
1537,146,1239
2877,39,365
916,417,3096
2244,911,1062
2631,1355,2054
197,319,3289
502,283,2377
927,1373,2964
2292,854,477
1168,327,93
739,750,2429
1438,1462,689
950,3,2008
97,98,1079
429,158,1367
2250,1190,580
1058,1234,693
1995,702,675
1606,1437,2033
576,511,777
815,0,2765
1857,713,1412
1299,878,3307
2087,382,2090
419,77,2103
595,247,481
2003,164,3218
375,766,1599
552,693,1803
513,700,1205
1654,668,800
2465,1075,1402
133,949,939
300,1416,543
2548,1144,2487
191,749,2664
337,978,1834
441,6,623
2594,1179,1853
1976,683,2159
652,1342,2309
553,593,1183
1572,7,2764
2739,889,398
1419,1089,2223
183,1371,554
2309,104,1626
1998,1128,2131
2470,1295,3354
1427,1452,2517
1549,303,307
1379,1325,3163
474,529,102
2235,1418,2969
2069,444,1639
2401,382,2043
1996,646,1371
2238,807,378
1582,850,1606
216,111,1597
2666,484,1228
1351,105,3080
1921,821,3248
205,698,1696
1700,578,2339
1430,1453,1647
1859,1292,3464
196,1238,305
14,774,1870
360,1151,2623
751,89,1991
307,1356,482
1959,1218,1873
2669,317,1257
1454,625,3130
2495,1125,2396
1385,573,2347
130,641,1455
2584,35,3282
1020,751,62
2595,199,583
1660,106,2156
2664,282,974
1448,166,199
1516,857,2017
2538,715,1339
985,1458,3213
685,551,2387
2129,31,2032
401,1117,2070
787,719,2011
176,729,667
2703,743,886
1541,698,1256
914,990,3403
335,1327,1466
188,561,643
2833,1172,2095
429,1109,123
2734,1382,585
1837,524,977
2262,1013,498
1485,30,2059
1113,967,2749
2655,181,1459
1647,1428,3070
675,1070,1501
129,757,2918
344,1480,1288
874,1025,3474
1570,55,2114
374,651,2435
748,94,470
1221,1333,2636
177,987,1671
1424,1480,1674
2095,866,2348
1363,1234,3366
1081,584,125
2297,1004,1765
2173,1097,714
2231,1439,1672
17,228,518
2085,1476,2613
2681,1288,1731
2030,1375,2279
2305,217,374
2952,233,749
1768,851,161
2552,1048,2933
1120,286,1312
1569,643,1219
2972,968,885
878,1120,1418
998,625,2163
2504,1228,1232
1823,378,3404
1891,591,3395
2667,1457,91
892,934,280
2654,199,401
799,21,690
1392,955,2667
841,449,2664
1994,374,848
1199,464,2608
2939,543,2978
880,679,115
286,68,2776
1575,119,1670
1407,724,2686
906,652,365
1542,985,2569
66,1108,1232
2465,98,3038
2114,1102,895
365,100,614
1895,50,3145
2834,71,2778
178,183,1499
2223,569,1484
2970,646,1262
490,362,2312
1771,683,680
607,1448,669
1044,378,3074
771,425,2928
1386,1140,1932
1397,485,2834
976,801,2824
1278,380,1807
1019,805,2858
2372,720,3250
958,1448,3226
2786,1080,1701
2477,528,2306
1438,1194,522
912,103,2133
2943,57,944
1930,461,141
539,1282,1054
1172,922,2065
46,790,683
2547,1044,225
912,1287,1849
268,225,1043
219,1387,2618
569,176,1301
2855,485,3053
942,655,518
2062,1087,1157
1011,1434,1099
774,252,3064
2285,824,288
1634,464,2028
1050,587,1911
1547,43,1393
2512,877,3075
2163,131,3162
37,234,1264
114,191,351
770,549,3490
2523,1146,3048
1028,1008,2321
55,568,1839
1575,779,1583
2752,581,2366
1958,1317,1098
2693,1182,2145
1714,313,2560
1057,284,3460
1755,241,852
1843,1478,88
2204,438,3160
1260,1360,1990
1353,1379,2509
1117,293,2134
277,722,747
2758,40,743
686,333,3197
865,994,1238
2409,1107,2949
1874,177,2275
2852,599,2547
537,405,427
1238,1173,3149
1527,1469,2616
1745,1141,3425
1661,1206,2489
1672,809,866
1170,1391,2798
407,1230,3405
1429,887,2978
2522,642,1618
475,1166,2744
2102,221,1099
2509,406,3408
1928,766,2445
1420,178,61
2516,736,332
2392,624,2132
2178,100,2565
46,617,8
2020,722,107
1788,1194,1521
1284,483,2265
1658,897,2708
1267,1164,3318
1427,431,1391
2211,1143,1234
1705,972,2839
1807,501,2577
2652,1368,3276
458,11,400
2644,213,1240
673,1228,634
2079,246,2246
1177,853,2218
2406,1342,3327
2945,1269,713
183,449,276
2784,710,2214
2484,1322,5
2457,1484,101
1177,704,29
163,944,1406
1496,287,509
401,626,2390
765,100,2656
278,626,3185
1844,1305,3060
2367,548,1557
1842,946,2549
488,382,546
699,1393,141
608,1308,705
1853,871,1256
2909,1365,2334
1026,1374,2646
965,523,2065
386,231,88
670,1153,987
452,1319,1764
541,1007,2716
811,1496,2495
2770,1137,3259
1077,702,3489
2890,669,2400
2366,1288,2677
2172,1027,2497
2674,919,3341
169,870,1041
2516,787,820
1815,273,505
584,924,3235
524,145,2373
1332,745,141
1033,962,1513
588,1046,1052
1193,1017,2605
2288,1210,231
1049,539,3096
1613,514,3017
1960,959,2546
350,946,1772
1395,1110,2026
622,1364,1078
1076,1002,3476
1099,1023,1728
1160,361,412
2187,1083,2306
1940,50,424
1683,36,689
1271,1280,1500
895,928,841
1064,1089,2037
871,865,750
2661,676,226
1809,592,2912
225,438,3343
968,778,1456
1745,863,1702
1166,915,3446
2277,837,2348
2549,154,320
2776,1462,3440
275,1198,1589
2243,714,708
164,1193,6
354,1182,1772
1175,1048,380
1285,566,1101
1196,364,855
2616,869,1964
530,493,1166
468,514,1343
1414,36,3185
2611,1090,2708
2537,508,907
454,237,3453
2925,864,49
2766,1497,1761
2871,1126,2353
2378,1267,50
2461,4,2215
969,750,1046
2905,949,454
1686,1415,3074
1564,1154,3423
590,370,1944
129,614,112
282,1245,160
995,775,972
195,1198,2689
2983,1002,1065
592,89,1299
343,897,894
1383,171,1067
2841,1254,275
2969,73,2561
1675,321,292
231,1015,625
2008,987,831
430,798,1002
386,529,2773
1706,1161,2757
1939,994,206
1846,924,1941
846,782,1426
1415,230,1413
2832,325,2827
1398,193,903
1179,840,268
2774,763,1544
2313,539,955
858,1206,2139
1788,27,3040
1325,929,2547
565,426,417
2186,632,2814
574,974,461
725,620,2165
2818,208,3492
2149,275,1422
1376,862,2310
2075,1459,1033
2507,1211,2202
892,1415,1463
558,845,2148
1556,489,1511
34,194,3280
1787,574,3479
1814,1001,1799
1665,581,2608
2682,719,1850
1632,684,3459
2334,828,2202
514,987,2864
1599,1476,2978
1059,44,2372
2770,594,2704
2111,1353,550
2977,877,1868
823,813,1402
2848,149,3219
2487,1098,254
427,591,2615
1023,975,898
1447,1126,2993
2089,18,3115
1987,1054,2771
2220,1148,2809
471,437,719
2440,218,1889
937,567,327
1630,1199,1425
1199,1207,2052
2484,289,1393
176,709,1915
1229,1245,1765
536,265,1528
1576,833,1500
1631,252,2977
1036,1269,1481
1933,1274,2580
2491,150,827
2992,757,3036
537,308,526
1807,460,942
412,307,2816
2447,1289,90
1211,34,1829
78,1120,3091
1981,765,333
2650,1149,2962
316,172,1096
1612,781,871
830,1227,2906
977,902,2078
739,261,413
1593,1400,1231
1073,306,1779
2943,743,836
1452,1269,574
1287,1259,1323
2507,1118,2000
2653,795,3348
1035,1104,733
1227,284,2324
2741,501,2417
25,136,999
166,489,1984
1266,195,33
1325,1052,584
167,785,2863
583,1175,3083
2066,1358,207
2980,267,518
454,953,856
2763,573,3409
193,409,1557
2391,218,2785
864,388,1812
1656,673,856
1247,533,2151
2538,1132,2016
2358,1473,534
2199,851,178
963,793,2995
2692,638,2621
2017,606,907
661,514,537
2061,1441,2494
301,605,59
1282,306,2351
2054,743,387
2040,153,3025
1107,136,653
2247,346,1046
262,368,3293
467,430,3086
2060,155,4
2632,710,948
239,564,2093
1867,1089,2626
1088,934,473
2407,286,1873
344,207,2036
2335,1252,2047
459,57,2162
459,894,117
2896,633,469
1728,1284,2790
202,269,3147
2060,1306,2704
1032,1060,1930
1783,774,102
1493,329,2597
795,487,1816
88,1206,2056
1782,61,1448
428,660,702
2555,915,2207
2966,1227,2085
1503,184,483
1371,1491,2576
2541,585,687
1755,399,807
790,333,1499
2820,1323,1206
1490,175,2075
2721,1348,2404
1141,89,862
382,1250,2241
1559,1393,1525
1826,669,1071
1581,41,125
1343,396,2390
2403,1223,1953
2206,1117,2365
2025,1242,836
1777,1327,456
561,1150,1333
2724,781,2509
2951,68,205
1528,1494,1446
2333,1374,1010
893,494,2789
729,362,49
2294,196,1205
1391,617,170
1514,777,122
1592,233,677
2241,154,401
315,589,296
1897,1029,716
812,1144,216
2478,802,653
1487,103,868
590,128,707
1459,378,390
2060,786,278
1972,752,2899
2603,1464,330
1988,1270,2143
58,1355,2166
2960,518,162
236,671,2407
2861,149,2094
1927,1,1365
2607,1204,969
998,497,2110
572,1173,2891
2686,271,1497
1317,629,1243
2351,641,803
508,1271,1753
2108,460,2617
282,1328,2022
2257,1276,880
2700,1236,3324
2430,1424,346
1140,487,248
1851,544,2951
1247,321,1186
1307,720,667
2480,313,1780
2710,1140,2281
462,431,1001
1547,1138,226
2677,213,182
2309,47,2470
2214,579,3026
1090,1275,1058
1910,1250,2616
714,1316,809
1961,1031,1362
1947,754,387
1126,514,2665
442,204,1339
1678,731,1241
2667,684,2827
290,1426,2501
2037,910,136
2416,194,2526
2236,576,1247
2863,78,1239
1942,1281,3159
265,1257,2739
423,589,2356
449,1378,2539
925,990,3456
1120,419,3399
252,678,3394
1880,817,3327
2188,1457,2609
2358,952,334
632,23,1485
552,928,2347
1860,560,2750
273,583,2058
1236,633,2148
1670,1276,1317
537,1239,3043
1000,1001,282
2123,298,1795
2092,642,3431
205,145,2980
2609,257,3494
2502,1487,876
1514,1346,1477
1246,1125,3321
2202,364,2060
2332,1234,2373
1764,1297,2153
1835,796,883
274,1171,274
2453,927,3138
1499,689,1348
775,1474,305
884,68,228
2954,344,2267
1679,803,256
1907,1033,779
829,1242,2389
793,572,3326
1874,461,1834
1530,10,1214
445,1104,3358
1451,718,835
2740,853,1267
2938,104,422
1092,1346,734
1655,728,3480
1956,552,933
771,1003,1634
2703,438,2460
1351,1439,1607
998,18,2674
2873,603,1569
2423,56,1597
2526,25,1658
2470,162,2402
1302,1125,875
2886,761,1547
1913,1300,1064
1221,1425,1739
1564,469,944
1827,62,318
1476,1360,399
2623,257,2387
2350,480,1515
524,279,2960
304,1117,2732
2359,282,3135
381,920,993
325,600,1011
2992,1007,1941
2894,755,3127
2114,1343,2034
515,247,2481
2335,1190,1884
993,1226,879
2590,377,1576
1389,605,2499
2353,1339,1738
1870,941,842
2272,90,1303
2579,581,2413
754,253,3047
1032,397,3455
1032,13,53
2173,236,748
960,150,417
92,463,2294
867,927,2902
1646,886,903
1781,1408,1173
1323,1050,3348
100,376,805
2068,380,6
2095,580,2486
2216,328,2038
2860,384,1102
665,1410,3366
372,440,2703
1374,278,394
2747,552,1328
1120,94,1524
2307,382,2934
2772,1124,995
2305,639,1085
198,40,1288
512,758,2720
1937,1471,766
2303,349,2638
1854,777,1103
1377,369,2008
232,1479,518
806,488,3258
1746,67,752
1507,116,1054
2748,83,2038
360,764,1835
2441,196,13
649,749,2190
85,1079,1380
2121,1407,549
815,460,3466
2200,308,75
1979,170,3306
2998,60,2126
587,1480,2808
2506,1246,2310
84,1108,962
1329,1152,429
1466,1442,1926
243,990,1059
118,158,2556
2887,937,2130
2598,1274,976
1304,857,838
1786,730,407
1051,1274,2171
2403,1450,2215
2531,497,2993
1315,78,605
2164,923,2690
2381,838,1307
1892,617,2919
712,991,1986
1298,1191,2385
545,114,3003
2901,1182,2155
450,1087,1399
2209,408,1995
2042,65,1346
2561,479,1853
2196,999,2616
262,316,2038
2995,13,2527
611,1430,1600
726,619,268
2738,279,3371
2980,1495,771
2888,343,1182
1756,441,2939
1500,373,2209
2764,345,461
298,964,1834
291,585,354
1657,183,442
2054,1028,897
2543,1329,975
560,682,2675
2690,625,2735
1670,47,2427
2043,445,1016
2991,652,2719
2827,92,963
183,1,2819
111,1105,3056
2127,1270,3382
1105,155,2987
1657,1445,2387
837,464,3414
631,1264,2799
1287,466,2228
2491,168,77
290,422,378
145,1013,1941
175,932,1672
1233,1247,428
1955,960,2691
1613,383,2086
1695,713,104
1208,1011,3331
263,790,480
443,1061,2215
2209,221,323
2299,350,3071
483,764,2294
483,685,3390
736,376,151
231,958,852
460,983,3246
1961,156,2974
1581,194,2453
376,1110,712
1241,116,1173
2757,661,62
932,395,2578
117,1495,70
991,345,2422
1121,387,798
749,994,2764
1337,528,422
1899,548,2239
346,1402,605
2904,275,3155
2902,1053,2559
875,131,1199
430,822,1709
873,680,1843
1477,56,355
1043,290,3107
1357,115,1828
1329,557,1307
247,517,1813
1102,740,2327
1266,1292,3084
1476,1464,3000
2521,861,2392
2814,257,963
262,1106,925
1420,598,1927
385,860,1629
363,87,1214
1058,888,447
1337,193,358
297,344,3082
58,14,3364
817,1160,1016
2386,474,140
2317,160,1571
2062,583,898
2220,334,2053
2000,1011,1405
318,600,2330
1883,776,106
2905,542,766
2511,379,1890
2395,274,1664
2161,817,70
207,981,392
1294,773,1599
2422,964,760
2053,474,1829
2430,1115,2435
2224,1213,2754
517,1424,637
884,240,598
236,612,2839
370,1434,3467
541,646,2487
1840,448,1798
2008,1350,3235
2587,239,891
1418,1051,1028
2792,472,3140
1370,1349,626
2025,849,1153
2916,1057,2193
977,1479,2310
414,771,556
1608,553,1231
873,962,126
2756,653,1122
537,1205,3029
1226,1415,2807
362,38,2067
606,348,3420
377,1136,1134
2938,622,1042
1057,782,255
464,855,630
2245,315,3155
384,139,2781
1444,12,2054
2114,43,2167
1726,252,2828
2613,704,3352
620,1022,493
81,1336,2399
501,961,2825
833,79,2342
751,1026,2936
647,334,2132
1503,995,2712
1429,1160,622
1517,1296,1199
1530,479,3136
952,820,913
1375,82,3178
530,399,2893
1727,44,1916
609,1198,1107
2506,1119,3267
329,828,1074
830,342,2044
2231,1386,3032
2523,1003,3198
116,774,2915
1662,1335,3105
1129,104,779
2599,461,819
2112,1341,2374
1376,857,410
1354,1001,1469
2966,1454,314
1384,1307,656
1120,625,2817
1933,954,2128
2607,810,1086
2529,122,2988
968,269,1201
1735,790,3444
379,1181,3482
1023,818,504
2967,798,3471
2221,950,2904
2985,692,3255
714,825,180
993,1247,3194
2523,1052,2700
1931,437,1993
2058,783,2812
2674,1235,1114
1105,1314,3302
650,1104,3487
1568,263,1217
258,128,2763
1739,783,1710
1338,1460,215
2303,1018,862
2119,1305,2333
2576,1094,2892
562,1171,56
2333,821,587
2145,1437,1091
2003,378,2742
2277,190,1477
2128,361,968
2506,1082,2806
2122,1145,2838
133,3,3344
2290,302,2663
1239,537,177
2746,832,2384
2434,886,2160
354,561,2521
2172,1004,1564
202,1057,2350
579,1352,3496
2624,602,3193
235,436,2063
1809,582,2788
699,1081,2341
553,1243,1844
995,1039,2901
1307,1243,2631
2537,1448,2473
756,70,181
2277,1400,964
1935,1286,2836
969,1045,3174
858,1201,279
1194,818,534
1047,565,1798
1692,716,360
2355,630,3488
743,549,1099
2374,833,96
1241,373,729
415,1002,2801
1310,1239,1245
1315,536,2755
2784,1442,2340
2569,852,182
822,1382,1385
1136,1427,1161
1344,1238,2492
1379,1473,2577
243,1177,185
2786,729,2156
1173,862,1573
1297,396,2615
492,1009,1118
1981,303,3264
2109,222,41
1032,567,346
1202,460,2843
149,591,857
2896,1031,1243
2374,211,1346
1194,396,2897
2106,737,1134
2806,1262,1885
1953,1378,1889
7,1241,839
1819,1479,3272
2753,1190,2991
847,839,1015
1612,88,2860
2652,356,1780
2568,1421,3079
1454,680,420
2394,1323,648
4,1384,865
1954,827,2368
2605,658,2752
762,801,2936
909,605,2202
789,995,1767
342,193,162
1427,1455,118
87,23,3223
377,0,3376
2040,1068,310
987,705,195
2787,567,2695
1407,372,1304
998,1282,1702
1954,1437,3435
2323,160,2338
591,243,667
241,1417,551
234,1156,3005
2639,808,1266
2272,1023,726
255,589,2052
1717,133,1983
1671,609,1857
2365,17,139
258,697,946
2277,838,1603
427,853,1381
932,725,2581
1012,1404,1150
2216,610,1703
67,1099,263
1550,1062,566
2257,512,986
1459,1232,904
709,430,1556
411,300,2061
1463,1142,782
1620,1235,505
2407,487,1696
1203,1232,2567
2827,386,116
2769,949,3366
2080,974,3181
170,1372,1709
916,643,1170
2422,1122,1795
860,53,2170
1401,451,2060
941,622,652
347,188,785
1694,287,379
1622,239,750
688,893,97
1360,46,2006
2909,1342,3439
1928,1247,1308
1995,1420,2310
1660,611,1604
1634,288,2127
1793,445,2774
1929,186,171
2273,920,3230
1581,616,2720
47,242,130
308,820,3377
1488,120,2522
1328,1409,344
2577,553,609
2115,62,176
938,329,3290
1817,757,2851
364,801,2191
389,1372,697
244,362,3416
2402,1366,2127
1873,0,2518
1795,1061,2707
2031,833,2915
1756,149,1608
292,1149,1483
411,32,2082
70,1494,2837
685,1164,2851
2473,211,811
449,1118,676
1754,769,2121
2598,688,3240
1275,580,586
977,530,364
94,360,761
2375,1394,1097
528,871,2940
1189,405,2574
915,1078,1123
2607,1477,376
1051,941,1075
1733,522,1113
2498,432,1391
1325,725,165
2488,631,3142
1963,342,92
115,1385,3331
587,249,1591
1220,489,628
2760,427,2509
2241,592,1910
921,1114,1687
459,696,300
2681,149,1172
2147,1377,782
1181,298,2003
1144,602,222
1075,498,1017
2668,120,2825
1981,853,3396
2033,1134,3483
2377,655,2349
1400,1354,959
2437,1249,2025
1715,1178,2060
589,606,1513
28,752,1083
1309,808,1060
1509,909,557
70,1171,1901
1245,597,2904
317,611,1327
2582,727,1312
2660,987,914
2407,86,39
1369,808,120
476,726,430
1873,1373,2068
1164,288,1832
1500,286,486
479,1087,2655
145,1492,925
2024,1174,415
1442,1491,1497
692,564,1769
2613,8,850
343,395,1584
2904,15,3035
1779,276,3322
2596,905,2557
2977,1493,2063
1073,367,1617
904,638,3120
50,479,516
402,165,2716
1010,123,2892
30,91,236
1885,1397,3030
2837,71,3377
1117,888,3125
2260,937,2620
1660,291,884
2945,821,3165
678,1151,706
1248,1303,1903
611,308,3427
1468,368,23
2526,425,3290
379,1267,891
685,722,1832
95,371,2275
847,323,811
92,1164,8
1974,1413,649
388,51,921
2506,187,7
2307,85,2765
516,688,3477
1026,426,120
1548,251,141
2832,385,2227
1226,672,837
75,1135,232
2496,113,73
2437,1328,2053
2573,1007,324
1392,1030,1235
2006,37,2351
1402,1443,294
1758,981,961
1042,1234,2853
184,234,1265
2603,849,2382
1981,729,2782
2096,369,3473
2402,987,2444
2699,1067,247
571,382,3318
2683,823,3184
2943,973,1044
2787,540,1734
1318,676,2817
917,1329,3035
1891,844,78
2722,381,981
1513,933,2583
607,425,2320
99,995,1058
599,758,2167
2501,514,3153
2039,387,760
2389,1007,2816
397,52,1117
180,834,799
722,785,3394
296,174,2524
2059,788,3040
262,782,3046
1179,918,3410
231,639,1784
2028,1293,3401
387,1403,3367
1231,218,3404
2322,947,485
1892,354,2799
1828,1074,2458
2742,1037,2179
2763,137,1458
2698,892,2363
2830,1408,2547
1590,821,976
1533,10,450
1529,179,2411
712,1452,322
2636,924,615
913,1339,3460
2728,1139,561
2128,1427,3136
2764,1028,2878
165,957,944
1685,1172,978
1008,257,3103
1060,867,3247
2791,698,2313
2142,269,1587
494,938,51
1889,490,2222
1974,939,331
1267,223,2208
854,1093,899
1822,915,3063
49,775,1319
2022,400,1760
2667,923,1572
1174,129,3489
579,883,3481
1066,1043,943
2760,167,1338
1625,1392,1180
2125,724,2135
2322,381,2806
563,718,3483
340,1347,671
1039,1445,2843
1417,606,3301
1267,569,814
702,968,2679
1687,1258,1564
226,638,736
144,1355,2543
26,166,2753
1952,150,2559
1484,1259,559
2981,39,451
1136,1254,2093
156,1176,693
2431,198,1037
2943,1487,2762
1957,804,348
2373,1373,2053
2094,1009,766
1995,1369,1638
2143,1247,3113
1439,214,828
516,856,555
