grocery,food,other
2030,1276,2290
416,398,2435
2560,450,2893
1816,1067,723
624,1083,1757
819,360,2816
1574,220,1162
862,341,1726
489,631,611
2742,850,2977
875,613,871
1486,869,650
1193,1102,1298
598,952,2502
2374,1327,191
556,1068,998
305,190,1535
794,12,1795
1660,899,939
1103,65,976
2689,63,1073
2253,579,1099
657,648,842
780,584,3035
2197,378,2933
1810,593,2909
581,727,2547
1590,1159,2351
689,997,954
537,979,13
226,3,2253
2889,1475,1069
1449,57,3219
1906,722,2910
1243,864,1756
1800,266,1227
305,315,478
1852,1219,521
1276,795,437
618,224,671
1446,69,2710
825,1222,1555
407,557,450
2682,1144,2565
522,913,1043
1860,70,486
2500,1388,1976
2215,1104,1953
931,1129,848
2611,57,2941
1740,1031,322
2942,1316,3483
2193,957,2665
328,1047,3094
1689,923,1762
2907,1065,42
1290,680,2090
1533,703,978
1653,1173,3148
1217,425,2164
1340,1077,994
470,459,604
2511,651,2074
973,397,1744
2545,1490,396
2652,833,1105
579,946,2556
893,789,2663
137,1199,3445
116,1060,3351
1409,249,1716
920,875,2579
2333,406,1572
2340,946,2966
48,1032,2980
2381,1500,3030
1476,42,2639
2543,1244,2610
2230,498,1689
402,448,1549
1682,1251,1543
2956,1246,3250
2545,1250,1947
2757,972,278
379,1256,2939
1989,600,3130
1858,255,3099
2563,1423,1261
1224,1212,837
2445,469,1053
830,769,1154
1076,480,3228
738,1167,1632
1383,207,367
1548,774,129
1841,448,66
247,19,276
2146,861,3253
2910,983,3378
897,1114,1760
2387,1454,1020
1860,79,3329
1698,194,2757
680,36,198
2821,316,3472
1531,1292,375
385,1408,828
2388,225,621
1972,217,1282
14,147,1249
2349,599,1585
1793,1437,3016
1994,431,1772
2854,1202,387
2541,1208,2785
888,1271,1970
694,470,813
2097,69,3425
8,562,3159
1660,533,3214
2864,1071,3121
2674,500,2278
2278,1096,1769
676,5,3250
1521,1491,1549
232,1139,1073
333,1236,148
762,1105,537
2063,679,3356
46,738,75
1778,935,2906
2029,437,1426
2715,1091,1696
2601,1274,1475
2574,1344,401
2278,537,1181
2386,1073,1
2933,1412,3312
2719,1056,2233
1180,563,859
507,1214,2859
263,110,557
382,56,3456
1212,538,298
2261,1056,260
1913,347,3150
2132,871,1109
1665,708,2164
1020,947,1248
1034,1232,1500
1859,446,2138
250,751,1704
1606,921,2032
368,290,101
208,1443,1816
12,192,1416
976,857,2018
468,3,2518
514,1249,582
1731,606,2860
2868,148,2695
1794,685,3442
884,1391,545
2145,228,2194
1878,752,2521
2469,1371,111
1810,1491,373
1652,544,2843
2028,581,1432
733,1112,1893
2435,660,1096
1432,469,925
603,268,100
1355,1049,1660
2452,404,2571
2342,774,1434
1627,354,202
2961,1115,3005
2004,303,2268
2820,803,1690
1590,631,3137
1175,271,1849
648,817,2994
2472,61,2859
1046,1320,1219
188,1352,2746
2638,1291,3348
564,1324,509
1997,716,604
2514,736,1102
1492,147,320
1336,1056,2492
2750,1141,1341
2267,1335,2571
41,1203,2157
635,907,474
522,202,2629
2701,917,801
2698,244,2021
1725,1272,2211
63,334,1861
2587,109,2123
2265,610,1434
1630,1017,361
514,333,3089
1148,1444,1741
1059,671,3420
919,680,1742
376,1219,3040
1534,50,938
208,552,659
2981,1120,2326
349,201,2434
2284,1225,2044
742,956,3195
416,475,1056
2275,1152,2233
2820,817,3090
1609,993,869
2551,21,740
823,808,683
1184,954,8
1151,385,3339
1381,689,1691
983,371,1682
554,328,1162
1850,10,183
541,103,3105
141,337,3247
96,1445,2133
1657,1008,3272
1319,427,2492
2066,727,2328
1447,1100,11
2101,840,1480
1770,710,3335
921,1249,1052
1675,828,731
1395,274,712
366,868,2764
2114,881,764
1286,3,43
1153,1189,3119
1066,1421,1240
1959,1294,3400
2661,578,2345
1819,653,383
31,899,657
614,579,1203
1016,801,1491
2650,1153,2884
1088,938,2664
718,161,600
581,251,300
2327,1100,3097
13,1165,480
43,900,2857
2819,1135,1951
2542,1408,1197
2729,1392,2678
1157,658,3290
1265,1368,269
2752,800,2632
1885,978,3352
287,684,2416
2970,979,3314
1002,924,639
854,518,1898
241,242,876
2234,1073,284
1312,71,3146
2540,1349,1124
897,364,491
2855,637,1264
1769,413,735
1335,1472,81
1844,1472,3185
1470,504,184
1948,689,132
1305,763,3470
1344,797,355
2286,920,772
2435,256,503
41,1471,724
682,1217,1732
2107,445,2544
179,163,1988
1017,126,1192
2649,387,656
1751,1179,353
1831,502,2023
2617,1060,1590
571,1053,2584
1513,1461,2254
1638,802,979
708,883,571
986,584,537
2707,820,1693
2220,754,1681
2455,478,2632
19,1465,1256
2335,697,322
776,1007,109
2956,1301,376
2985,939,1539
1352,1164,1966
2075,1265,639
2180,1089,1186
1883,1153,3333
1567,671,2680
1062,748,728
358,867,568
2298,1400,1747
2009,1224,759
2412,765,903
1643,541,253
1200,158,295
1460,79,1342
1830,729,2284
2604,973,993
358,1253,2476
2687,137,2385
2012,701,3019
1234,466,2170
2443,632,2367
1328,424,1882
595,26,1849
260,948,1633
2585,243,689
1285,1242,1286
452,684,2515
737,1331,297
2576,1257,511
221,1223,2376
535,1282,1860
2646,1427,1566
1278,377,2900
1093,1462,722
2792,718,567
532,953,1784
826,531,2956
199,771,1399
683,707,1517
2264,688,2593
1335,926,1472
1599,1378,1107
1369,717,1797
78,795,2532
1341,91,1806
1423,1386,1223
1348,912,1108
230,201,410
2415,85,783
2863,78,1998
196,201,321
1483,213,2486
216,1218,2162
1696,830,935
2097,596,2769
1721,3,744
1488,577,1521
2423,260,1261
467,1131,1544
2664,1039,1966
1937,471,2124
2520,1377,226
382,1026,2532
186,316,952
66,648,3452
2126,454,574
2183,550,2352
1118,757,656
2825,245,3130
816,419,1805
2640,12,1939
2111,304,2456
998,475,1279
2110,837,2588
81,546,1300
432,1439,395
678,377,881
75,1005,3243
1902,304,997
222,102,2713
1690,580,2014
428,1064,1380
887,1197,1700
52,1049,888
293,272,2919
2847,1282,2229
268,349,1579
2562,370,2998
2120,387,735
1651,231,1646
1586,1395,2527
575,867,2287
1355,720,659
1540,531,818
696,1374,1037
2102,239,2601
2182,595,2835
2546,38,3279
44,684,877
1012,1423,1280
1190,718,629
1402,511,27
2023,641,1831
2402,359,506
649,192,721
2219,964,1960
2658,151,3329
2428,831,73
2323,347,1683
282,1083,219
2855,393,2961
2590,340,3312
532,922,1924
2273,104,1085
782,177,637
2619,1006,1891
2067,652,1201
1098,455,241
1208,1142,226
393,77,738
2211,1232,756
280,548,2916
2929,1081,3414
1518,719,2217
153,1122,3185
2988,296,1810
947,1305,2359
2540,587,2173
735,728,1397
852,750,1795
2857,285,3199
843,594,372
2407,374,2727
2452,666,483
1705,1238,1652
1567,258,0
1691,137,1507
1204,103,1105
467,1417,239
16,501,3010
1638,755,2756
301,759,3249
379,75,934
2939,475,1296
111,968,3008
1956,553,1134
2742,30,2974
549,735,744
76,404,350
2912,1134,1619
2801,850,2223
2677,634,933
1991,583,720
2860,556,2974
14,57,256
411,55,1946
2410,426,1033
1156,824,780
1194,1191,1982
1108,228,2633
750,448,1206
1399,355,3303
1305,754,984
2813,693,2862
2478,1376,1251
1333,694,3183
2214,406,3216
2056,774,261
1799,1361,1911
2697,931,3406
1830,1384,3122
794,840,2269
57,1496,1807
1665,565,1868
1909,1487,2820
658,159,1580
1128,1442,1134
862,1175,791
2681,85,304
2425,375,171
2983,977,2763
16,710,3160
583,16,1207
852,356,3156
2368,1150,1341
96,357,437
1619,471,2374
350,1255,3132
283,369,1837
2128,1069,2385
2661,1111,2983
168,1464,1641
1828,261,3359
1663,544,2539
1931,971,2297
1653,19,3292
676,1210,2047
1499,1101,577
2226,403,314
2108,1131,1591
1988,1315,129
2092,39,2341
133,74,256
946,525,993
2716,883,779
2242,406,2128
2600,565,1047
2032,434,2606
782,618,1000
354,819,502
1063,254,2660
2398,431,615
1992,134,1069
1453,856,280
2873,1436,2778
2675,33,1714
276,1063,1755
2043,360,1433
2043,12,2195
557,1042,1022
2007,318,1367
2665,434,93
2601,706,370
1172,50,407
1745,1054,367
714,348,2564
1449,1068,116
1756,1107,632
1909,1162,3200
2798,780,2689
1905,1106,552
216,1474,1391
2065,349,404
1066,222,1364
2225,1377,99
1788,829,164
2257,389,818
2219,1431,2332
354,1476,760
2356,347,586
1116,1488,2385
1145,391,2562
2161,307,1469
805,1491,309
2098,31,1987
242,754,1557
356,737,2640
929,549,15
722,160,2667
2628,1150,2194
2496,586,701
2180,834,2600
1620,760,1527
27,1006,559
2617,1316,1154
1151,1040,2283
1736,1010,1136
2732,92,1056
848,1365,680
2867,1039,2957
2800,746,548
2968,827,3019
1635,1440,2836
1175,187,2527
2776,928,396
2181,1172,421
1719,567,1481
684,200,179
179,521,1582
2683,154,293
2601,1073,836
2835,140,2523
1802,830,1912
1539,1160,1308
2673,642,3442
1576,400,2992
1868,1221,3414
1260,77,898
171,1201,1354
909,280,574
142,245,392
2818,567,3320
1379,87,1293
1121,314,7
313,758,1947
37,416,1739
2683,376,2229
273,1092,2884
1260,702,389
1046,585,2511
1069,1000,1780
2922,1229,2066
297,1329,1733
2615,637,2369
954,548,3307
1711,337,930
1950,233,1557
2006,1136,2636
2926,236,2560
2924,300,3336
2757,632,1206
2477,685,2849
1404,1165,1096
17,1081,3369
1426,425,2987
984,1237,2329
1999,1227,3123
2906,422,2089
529,1453,3010
659,1405,1616
1073,36,2566
964,426,1876
2202,416,364
932,1015,3139
2485,1129,2388
157,227,1346
2871,1361,1798
978,757,1210
1699,1329,1660
184,1024,3064
2994,172,179
2472,1015,2363
2764,79,2908
1045,1473,264
1445,434,2512
1150,119,335
2297,569,3196
1626,174,2667
2300,321,1508
2425,902,2391
2141,6,1457
2792,804,1172
1410,653,344
1245,1259,1994
1884,114,3146
886,1135,2063
1671,954,3439
1961,351,2317
1580,1148,2032
724,1014,1379
269,1288,490
50,1155,347
446,713,368
2829,1246,603
551,276,2894
1863,217,642
547,249,2483
878,697,1424
2963,1125,1229
1403,313,551
366,1012,1024
2920,1039,458
2978,492,3056
1092,966,645
1845,697,2710
2801,1307,735
2925,489,1250
2635,1023,91
1809,806,3097
2151,427,2332
1536,1086,1887
1294,1432,997
1544,612,95
734,1181,2919
2331,751,2843
2881,353,2838
1321,1450,601
957,158,1959
495,1437,1610
2179,824,2596
1369,1445,1636
773,177,1387
14,1073,2423
239,1152,1660
2694,696,2618
900,148,2861
882,86,3163
1890,1413,2252
577,444,2952
1581,657,513
2047,522,1253
2463,1460,1667
5,189,2915
1760,1440,2923
645,703,3211
499,1165,1011
2242,106,1616
1626,1079,1889
2182,430,2299
605,1468,446
294,708,3085
255,579,1529
478,493,1917
2781,338,1030
2599,1253,1865
1762,1302,487
2369,1440,2041
2013,1418,1051
114,616,1586
2501,1051,1528
720,1170,3119
2031,982,2754
516,1267,2617
2840,613,925
2160,208,3328
1122,1294,3069
490,1014,1916
1194,1214,2072
1032,483,234
941,485,138
2106,1307,1309
273,19,604
513,1136,84
1148,157,2383
100,1043,618
2234,32,2991
1473,237,658
2444,870,408
524,1043,636
747,485,3043
2781,1148,1975
471,857,2855
2701,172,1982
2351,1461,1345
1569,189,2503
104,840,1685
2777,723,3003
1283,582,2824
664,1320,2259
1367,1327,3395
359,642,3361
1078,467,264
2330,84,330
1939,406,849
2744,184,2705
1711,1248,3084
2555,164,1439
2979,661,2258
1946,580,1559
1355,182,1599
1879,1474,1229
2983,1484,2679
1885,446,1268
1811,922,1432
2986,807,2582
2158,532,2458
574,566,102
418,1031,2209
2800,388,2935
1189,690,3183
2223,706,2956
2589,263,2337
1234,283,745
2500,629,991
1843,437,1503
310,1209,2103
230,473,749
2336,303,2329
1737,1015,1217
2966,409,3112
644,794,1083
1399,1403,409
579,1177,996
117,983,561
523,1111,705
1662,1296,1070
2609,920,1763
1518,33,2100
1250,1117,2037
2643,363,547
683,171,1496
2530,849,656
1768,1052,2582
1720,1330,3019
2215,119,584
534,1412,49
819,1247,0
179,755,950
344,7,3205
1197,578,568
1696,448,2246
2200,267,157
144,619,1505
1866,698,863
2593,176,1554
1923,129,1326
2130,1209,2611
100,475,743
1708,1248,1435
1368,993,1218
1369,1424,1157
1563,918,1131
1945,1210,1017
2986,1042,796
2219,68,3036
2493,1067,3296
2391,714,610
800,518,2759
170,1111,2266
1079,114,947
891,845,644
780,1162,1017
2203,435,1755
1793,596,2811
927,78,1655
1531,1197,2004
1529,373,85
764,935,1694
40,1024,1128
299,713,1416
1791,846,3362
1278,861,3310
2552,968,1292
1302,918,300
1498,128,3064
918,153,2477
2989,1230,787
2034,585,9
1758,523,2003
1118,870,299
2708,1096,2091
2418,1246,709
877,719,279
1919,394,145
2316,978,358
2068,948,2398
1112,658,181
562,807,263
1022,425,1366
1738,883,2347
2121,424,1050
1206,1268,734
2614,2,1950
465,1088,3375
640,1141,1516
1381,1423,207
1960,1086,889
2413,162,3447
1336,532,957
694,584,1500
802,224,3420
1012,655,2156
957,1352,802
2922,223,3250
1566,1481,2740
1306,535,355
243,1250,1609
939,417,3246
2676,655,2639
2082,758,582
1262,771,3370
424,737,3234
2408,1145,1995
543,658,2628
1967,230,1729
2537,1466,2383
1525,504,1648
1707,340,3135
1620,839,1606
784,797,942
1986,296,1331
317,435,1390
2208,246,1498
78,1434,3067
2809,768,694
890,184,2584
2339,412,3285
2062,1146,1019
2308,450,3268
199,1493,2936
310,942,2726
368,162,3434
876,1470,771
90,1155,3422
1192,474,1612
657,1045,2255
436,1028,564
2138,1449,811
1385,481,3348
2437,937,1581
1161,1419,2263
664,1209,668
2430,1115,1142
2414,580,2702
1305,438,1688
929,716,1528
183,707,1971
1833,359,1539
679,841,2175
1247,1439,879
278,876,2938
1004,539,1138
80,831,2261
1246,353,3423
1819,408,2942
1653,362,1485
2101,126,2198
2978,1405,1490
1031,91,3116
2900,158,2837
2339,163,728
1097,1394,2725
1090,240,2477
476,239,2645
559,425,129
420,1414,1616
337,112,3289
684,912,2625
2293,238,220
1448,285,3366
2026,532,2077
1277,187,1356
84,875,2637
552,244,1429
2311,896,3456
1081,58,388
1337,708,1889
1823,138,567
1699,408,2757
914,771,2336
1219,662,2374
1241,1227,2818
1326,139,1940
651,1060,1351
752,112,511
2557,213,777
1424,182,499
944,196,9
112,343,1302
2436,1357,1591
1976,1167,1665
992,873,2332
2826,307,1843
2307,232,1455
1182,607,2248
177,1441,1757
1010,379,256
750,363,676
1729,1216,1475
786,683,2832
2577,195,622
2441,405,3019
2215,173,1915
2278,75,1194
2004,808,1085
1647,1434,160
1827,209,324
2095,943,2057
1275,272,3250
1421,1059,2659
977,168,2472
2590,824,2710
1988,1480,1830
1367,971,661
2886,497,190
1544,574,2702
2336,422,2813
440,243,2891
1492,250,56
1062,337,2770
2495,690,696
2447,1292,1266
704,214,2892
2294,1074,824
611,655,1124
1792,1467,219
1236,1436,1825
1796,494,1573
1955,482,3011
142,700,2848
2588,450,1319
821,474,2559
1721,1254,345
2643,710,675
1147,1017,3301
543,1079,3257
696,141,2373
526,1400,2048
2882,1313,1037
2272,1196,514
1737,430,196
2819,1333,2160
294,576,2278
188,48,1797
1706,991,3386
1752,1459,540
1804,328,3483
2953,953,2253
1849,936,2286
2784,998,3315
2599,3,1695
1010,842,3415
2277,678,2402
2903,8,570
834,1397,677
2311,1197,2683
2760,883,1563
1711,628,3363
2696,501,349
2249,953,1928
2292,677,75
1598,1243,589
1539,1449,79
917,1187,2255
2127,1200,3352
1070,97,1315
2303,256,1973
1247,488,945
1023,1073,1658
984,1140,2511
1476,1051,1366
2100,289,2689
2534,651,1551
1895,611,3209
111,286,842
2268,1039,2732
1279,1409,3167
927,1148,46
2645,660,2911
2627,611,3497
2762,419,1228
2974,1075,2196
495,623,2416
2984,487,3218
1916,655,3026
1271,839,2872
2055,602,1111
1376,677,1099
2647,231,2309
1560,765,1356
2492,831,3461
909,307,3142
895,1020,246
1946,156,2138
2412,309,1257
1447,1161,1668
2230,555,1171
289,792,2166
1942,914,91
2446,1278,1335
129,1432,2489
2003,797,853
1773,912,3400
551,1095,1377
1799,124,535
1983,954,2324
226,1236,681
677,116,828
1145,543,226
383,680,713
1381,478,2188
1729,396,3470
2098,599,468
178,0,1700
1582,1239,490
2041,977,442
2270,700,1164
840,327,187
1256,182,2355
2930,693,3468
1152,1079,2017
35,747,3147
545,316,2785
1315,1273,2366
426,281,2523
2452,742,729
1888,1097,150
2326,480,2088
200,772,2707
1818,723,2157
380,71,2246
703,104,3031
252,832,713
147,221,2907
2045,575,625
2663,1448,3018
1884,977,768
593,1139,1262
2442,950,2148
803,400,2582
938,998,2801
1142,334,1590
1181,217,2268
540,1357,955
2197,1019,904
2173,1259,3042
1738,686,1336
2684,1223,9
2739,949,1774
1667,614,748
2662,802,2162
1875,25,2602
2318,1475,737
2308,1083,1213
2140,388,2341
2500,599,2356
1885,989,1576
676,455,545
1696,1142,1529
1632,82,1496
1248,1359,407
2334,79,1350
1039,1121,1580
1371,187,660
979,110,569
727,280,1286
2006,106,1136
852,1209,2844
2235,1354,260
1385,913,2660
2767,760,729
2342,353,3396
2881,859,3045
841,846,196
1241,380,169
126,1257,475
260,377,3461
2632,841,1954
526,1322,2602
1572,1290,1528
1932,926,2806
2375,72,2266
606,82,1772
121,1319,882
2395,1294,2038
1093,268,2205
882,1069,1280
2996,758,2270
820,751,1743
2703,414,2822
1348,11,3202
489,358,1555
2168,936,2660
751,1500,61
2668,46,2837
341,282,2908
282,1494,36
1348,1109,1975
1388,185,884
2977,1448,158
1006,127,3322
811,448,401
2980,433,133
913,1378,790
2961,553,2145
108,254,83
384,1485,828
1321,1466,3380
54,1484,3154
2235,134,2148
1376,136,2133
617,385,2849
2378,1461,2995
2602,1364,2899
933,1386,2740
1402,1293,2029
1404,4,565
2250,324,640
739,681,3175
392,1498,470
97,1489,1488
1305,1080,2661
32,1159,2837
1500,132,2692
1918,737,2269
2200,1137,3197
2842,215,10
615,1354,1662
1976,335,2314
2445,1356,207
2681,1303,2797
634,943,2596
401,1378,1789
2086,742,2418
505,1261,3328
62,1408,3138
2832,8,3345
1718,1455,3085
592,1188,2817
1740,769,2799
2791,882,719
1524,1199,498
2755,1162,2650
1461,1105,2644
92,447,1327
2764,754,1209
2816,1336,1990
2664,786,2611
87,374,3405
1528,519,208
1541,439,851
2277,24,657
2223,1359,2782
1323,105,2277
554,854,1051
144,660,703
1208,1107,2145
1538,1320,2676
1920,1187,3159
1583,1170,1431
2698,1393,922
1522,499,1203
2238,1307,885
1549,812,231
1123,1214,1528
2520,1274,2160
2310,448,387
1068,682,1672
285,285,2403
2439,159,1541
673,472,2195
2388,1027,2047
1682,419,303
52,2,2387
2981,44,3062
1045,1163,1466
2496,179,1352
360,902,3193
594,986,736
1525,626,1409
265,832,790
2209,302,759
521,1273,162
793,1276,3391
1488,112,1637
1692,486,2598
2820,469,2446
1719,1063,3120
2690,467,2555
2786,728,2196
1531,726,2730
231,140,2464
2125,470,462
246,220,2100
2902,1344,1531
1113,1391,1401
2553,1029,745
2200,1277,1066
1358,268,3498
2748,1058,3331
1278,1462,196
2789,252,197
1925,21,1613
1152,997,1661
1069,1356,2709
4,302,708
1020,1195,2394
2181,959,3260
1168,1446,2790
1947,944,2238
1698,531,845
244,596,2335
1197,557,694
2447,465,575
2750,152,1572
1712,1251,444
2821,1468,1966
582,320,301
2739,293,2917
2296,1214,2636
1417,1092,507
780,16,287
1299,1268,2310
183,1275,583
1400,722,1325
855,229,3427
2568,1448,1778
1877,176,1496
1619,1487,2949
1464,1222,1238
1692,1064,360
728,320,3285
273,464,812
699,1113,3415
377,252,2795
2171,1291,269
2134,580,2073
472,1145,281
2417,52,1392
1648,210,2212
1324,127,2803
290,78,1498
2555,1451,473
1001,622,853
2990,246,2236
1141,409,846
1940,1058,1815
561,1055,1412
2672,576,1150
535,1273,2654
1292,285,243
1726,467,2259
148,599,170
2028,177,1355
1178,437,445
702,1364,3158
2338,1400,2208
1595,1434,3276
2286,341,2983
2684,270,1389
375,1125,2421
283,49,2539
22,1268,305
2173,1183,1705
1222,143,300
2001,285,1747
1529,582,592
1941,510,2819
1525,907,1208
2295,1418,2469
2237,1464,1537
453,1044,223
303,889,2289
736,1122,2630
2893,1241,3213
820,1375,2690
2895,1354,3163
899,1356,3396
1661,1079,670
2446,694,1479
711,38,1093
1201,324,1034
2719,299,1771
1129,262,139
2465,1258,1529
2897,878,1737
721,547,920
353,363,2100
666,409,3286
312,582,1144
2694,728,2909
400,1086,2261
2129,563,1441
2202,536,166
1286,898,12
1254,1500,2764
1167,36,2751
2743,1174,514
83,1136,849
475,337,385
1869,1189,957
501,297,130
277,857,2038
2294,164,2614
1757,1352,2503
1058,131,2284
2286,970,1075
2319,1167,94
2390,1290,2227
597,454,2479
1565,1275,1414
1350,66,3030
1226,329,1940
2484,1251,2927
2038,1490,27
1145,497,2000
2077,1295,883
62,786,584
2828,1406,118
706,1399,2968
852,1466,86
2154,58,2571
2477,548,783
893,134,567
2896,478,2616
1296,1258,1974
894,1351,3463
2440,126,2350
1150,1435,3330
1773,1393,1364
1682,1300,2574
670,359,3211
2791,1247,838
749,450,48
287,1242,1729
1807,917,120
2926,887,2499
2454,1477,678
620,649,3245
1573,1388,1831
507,150,1448
263,200,2487
683,145,3092
493,164,311
1396,716,239
2120,1117,574
775,467,3089
2383,1336,1608
423,296,56
2045,1037,1823
2071,234,3158
2325,1445,1978
2548,623,2420
1353,516,715
2599,1216,3161
975,914,324
2358,602,1331
2992,695,1058
971,729,1695
1541,611,2428
2193,570,2487
1574,450,2076
344,89,876
2718,332,1045
966,1259,65
2184,600,1036
2824,1246,2926
2584,726,477
1028,509,983
2943,254,2793
144,445,2260
524,1146,1722
2460,1363,1434
2971,1448,518
2232,1057,1414
281,1373,3241
2403,622,1
237,278,2822
2315,575,3282
2462,843,51
2651,989,1785
1589,908,2615
988,744,2913
2558,907,2002
1782,1262,712
1959,1438,827
631,1350,2881
1652,202,627
882,1345,272
1452,1039,1379
525,659,566
1729,629,55
2167,67,265
1593,1243,505
1743,1203,838
2719,182,1246
793,702,1931
1000,584,1887
1755,536,2403
2936,714,280
2212,212,580
1375,29,3488
1289,976,1050
2439,1423,398
57,1316,52
2582,242,1153
1617,103,1437
1623,640,121
2787,421,684
2422,1406,2409
2964,585,2730
2435,736,2529
1707,60,2551
1870,35,11
1060,498,3421
221,1471,2447
2185,546,2757
148,986,1755
1706,104,1647
2386,117,1449
1639,890,558
2224,1281,1637
635,1394,3248
2369,338,3291
2051,1377,1280
386,712,3414
2656,815,1627
2890,1221,1160
2248,126,551
560,221,2287
441,684,2374
1782,986,2107
385,1125,1687
1598,1163,880
2016,434,1478
1835,197,2850
2429,664,1056
247,1286,372
962,1065,3297
1269,406,1405
1072,35,3437
513,722,1224
173,1387,2816
2573,861,642
1910,29,125
232,262,2651
1027,1234,1143
360,549,3121
2737,552,1314
1414,488,1850
498,205,1556
1733,550,2113
2621,1322,3216
1192,1094,507
401,502,3458
1553,586,2272
2049,185,6
907,1281,2909
343,709,2141
158,446,2629
1102,353,377
2304,1387,1810
